,Filename,ROI,Date,DOY,Red_Avg,Green_Avg,Blue_Avg,Red_SD,Green_SD,Blue_SD,Brightness_Avg,Brightness_SD,Green_Index,Green_Index_SD,Greenness_Excess_index,Greenness_Excess_index_SD,Red_index,Red_Index_SD,Blue_Index,Blue_Index_SD,plant
56,estuary_03_26_19_1200,1,3/26/2019 12:00,85,169.1724955,137.0822444,101.7313605,26.688588,23.49375923,20.44265651,407.9861004,69.14830199,0.335936406,0.004378712,3.260632847,5.394135118,0.415887188,0.015263471,0.248176405,0.017400031,mixed
57,estuary_03_26_19_1200,2,3/26/2019 12:00,85,145.2520782,115.4953464,81.34465364,23.14492654,22.20794609,20.33163843,342.0920782,65.36150533,0.337543834,0.004015295,4.393960924,3.915736069,0.427710894,0.01861471,0.234745273,0.019000476,phragmites
58,estuary_03_27_19_1200,1,3/27/2019 12:00,86,147.6956279,119.0916329,87.44671043,19.24647042,17.7409721,16.5865078,354.2339712,52.19988542,0.336155707,0.004444831,3.040927504,4.731532507,0.418319631,0.0156534,0.245524662,0.017875739,mixed
59,estuary_03_27_19_1200,2,3/27/2019 12:00,86,164.1432079,133.0661029,94.67075832,22.33825589,20.81603592,17.605223,391.8800691,60.38267136,0.339419539,0.003760812,7.31823968,4.427239674,0.420248613,0.010894088,0.240331849,0.011372684,phragmites
60,estuary_03_29_19_1200,1,3/29/2019 12:00,88,90.57070661,73.57429018,57.46880456,24.15640914,20.45284221,15.98154766,221.6138013,60.02181326,0.331342582,0.00513625,-0.89093081,3.107927134,0.409303483,0.015467881,0.259353935,0.016481689,mixed
61,estuary_03_29_19_1200,2,3/29/2019 12:00,88,153.95712,125.7443227,88.07681005,17.75052846,15.93864587,13.75044705,367.7782527,46.90530818,0.341955359,0.003372194,9.454715469,3.755346197,0.419421251,0.009127398,0.23862339,0.010915713,phragmites
62,estuary_04_01_19_1200,1,4/1/2019 12:00,91,137.4534019,111.5346751,88.09341501,33.26763515,28.07846171,22.82535546,337.081492,83.07414827,0.330239957,0.005008372,-2.477466637,3.752792901,0.408681444,0.017798447,0.261078599,0.018145668,mixed
63,estuary_04_01_19_1200,2,4/1/2019 12:00,91,217.3773844,179.6687445,128.0167061,27.32906215,24.95093653,20.83540101,525.0628351,72.70641982,0.342161042,0.002424421,13.94339858,4.080216594,0.4149631,0.009091257,0.242875858,0.009767065,phragmites
64,estuary_04_03_19_1200,1,4/3/2019 12:00,93,108.711632,86.92663812,66.72084754,50.16990004,40.28296578,28.99146952,262.3591176,118.6997602,0.328961547,0.007938782,-1.579203251,4.096910228,0.409241755,0.03196899,0.261796698,0.035265978,mixed
65,estuary_04_03_19_1200,2,4/3/2019 12:00,93,222.0155873,177.8662089,116.6374095,21.0616635,20.32635794,16.73905308,516.5192058,57.3011219,0.344223858,0.004020613,17.07942104,6.774882755,0.430815039,0.010585151,0.224961103,0.011564503,phragmites
66,estuary_04_08_19_1200,1,4/8/2019 12:00,98,120.2596017,98.28129445,73.22012802,26.43420438,21.97929636,17.20827633,291.7610242,64.9290158,0.336797525,0.004399428,3.082859175,3.692642401,0.413061094,0.013559777,0.250141381,0.014709436,mixed
67,estuary_04_08_19_1200,2,4/8/2019 12:00,98,186.8890527,151.1467011,103.0556579,32.9258774,28.84268223,23.16263952,441.0914117,84.53467389,0.342724664,0.003245079,12.34869149,4.180275733,0.425407522,0.011999864,0.231867814,0.013170061,phragmites
68,estuary_04_09_19_1200,1,4/9/2019 12:00,99,99.45855718,83.81158864,67.41001535,21.48392467,17.7847909,13.76146822,250.6801612,52.57020934,0.33411496,0.004051895,0.754604758,2.762426417,0.396332582,0.011121716,0.269552458,0.011988116,mixed
69,estuary_04_09_19_1200,2,4/9/2019 12:00,99,167.053917,138.0871689,99.3390945,24.91933445,22.48206749,18.47729817,404.4801803,65.5488731,0.341335324,0.002813019,9.78132632,3.655070244,0.414008449,0.008433848,0.244656227,0.009328477,phragmites
70,estuary_04_10_19_1200,1,4/10/2019 12:00,100,101.4762004,81.94617858,64.5264959,24.70988121,20.66276134,17.28376341,247.9488748,61.50407696,0.330024878,0.005085397,-2.110339106,2.955147654,0.410138649,0.019042912,0.259836473,0.019934405,mixed
71,estuary_04_10_19_1200,2,4/10/2019 12:00,100,159.6767126,128.9565778,91.91226331,22.45549228,19.94826986,16.1882802,380.5455537,58.13789261,0.338734591,0.004046144,6.324179637,4.496742741,0.420613252,0.009301997,0.240652157,0.010515677,phragmites
